call_id,call_datetime,call_date,call_hour,day_of_week,week_number,month,agent_id,agent_name,team,shift,skill_level,tenure_years,channel,queue,answered,resolved,disposition,speed_of_answer_sec,talk_time_sec,hold_time_sec,wrap_time_sec,handle_time_sec,sla_threshold_sec,sla_met,transfer_flag,repeat_call_flag,csat_score,quality_score
CC07158,2023-01-05 08:50:32,2023-01-05,8,Thursday,1,2023-01,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Chat,Sales,Y,N,Voicemail Left,3.0,279.0,16.0,62.0,357.0,20.0,Y,N,N,4.0,49.9
CC07159,2023-04-27 19:32:50,2023-04-27,19,Thursday,17,2023-04,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,General,Y,Y,Resolved,71.0,190.0,17.0,67.0,274.0,60.0,N,N,N,4.0,79.8
CC07160,2023-01-17 11:30:01,2023-01-17,11,Tuesday,3,2023-01,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,Y,Y,Resolved,11.0,214.0,24.0,14.0,252.0,60.0,Y,N,N,3.0,78.1
CC07161,2023-02-24 08:23:35,2023-02-24,8,Friday,8,2023-02,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Chat,Technical,Y,N,Callback Scheduled,38.0,276.0,5.0,59.0,340.0,20.0,N,N,N,3.0,97.1
CC07162,2023-05-08 15:44:03,2023-05-08,15,Monday,19,2023-05,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC07163,2023-01-27 11:16:01,2023-01-27,11,Friday,4,2023-01,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,Technical,Y,Y,Resolved,11.0,356.0,15.0,60.0,431.0,20.0,Y,N,N,4.0,78.7
CC07164,2023-04-10 08:20:03,2023-04-10,8,Monday,15,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Chat,Sales,Y,Y,Resolved,20.0,385.0,17.0,52.0,454.0,20.0,Y,N,N,3.0,77.5
CC07165,2023-05-18 13:31:56,2023-05-18,13,Thursday,20,2023-05,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Billing,Y,Y,Resolved,116.0,233.0,12.0,70.0,315.0,60.0,N,N,N,2.0,87.4
CC07166,2023-05-09 16:46:42,2023-05-09,16,Tuesday,19,2023-05,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Complaints,Y,Y,Resolved,51.0,363.0,4.0,29.0,396.0,60.0,Y,N,N,3.0,59.1
CC07167,2023-02-17 11:42:16,2023-02-17,11,Friday,7,2023-02,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,Y,Y,Resolved,68.0,213.0,50.0,55.0,318.0,60.0,N,N,N,3.0,75.1
CC07168,2023-04-12 17:10:20,2023-04-12,17,Wednesday,15,2023-04,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,Y,Y,Resolved,251.0,353.0,18.0,49.0,420.0,60.0,N,N,N,4.0,75.4
CC07169,2023-02-22 18:53:23,2023-02-22,18,Wednesday,8,2023-02,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Technical,Y,Y,Resolved,41.0,272.0,16.0,41.0,329.0,60.0,Y,N,N,4.0,82.4
CC07170,2023-02-24 15:03:04,2023-02-24,15,Friday,8,2023-02,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Email,Billing,Y,Y,Resolved,192.0,199.0,3.0,58.0,260.0,20.0,N,N,Y,4.0,66.6
CC07171,2023-02-16 09:21:09,2023-02-16,9,Thursday,7,2023-02,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Chat,Billing,Y,Y,Resolved,3.0,264.0,9.0,41.0,314.0,20.0,Y,N,N,3.0,69.1
CC07172,2023-02-09 13:06:56,2023-02-09,13,Thursday,6,2023-02,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Email,Sales,Y,Y,Resolved,42.0,192.0,2.0,36.0,230.0,20.0,N,N,N,4.0,72.1
CC07173,2023-03-31 12:38:25,2023-03-31,12,Friday,13,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Complaints,Y,N,Escalated,39.0,264.0,22.0,53.0,339.0,20.0,N,N,N,3.0,75.0
CC07174,2023-01-27 10:07:24,2023-01-27,10,Friday,4,2023-01,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Email,Technical,Y,N,Transferred,87.0,374.0,11.0,43.0,428.0,20.0,N,Y,N,4.0,82.5
CC07175,2023-02-01 12:00:04,2023-02-01,12,Wednesday,5,2023-02,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,General,N,N,Abandoned,,,,,,,,N,Y,,
CC07176,2023-01-09 13:26:29,2023-01-09,13,Monday,2,2023-01,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Technical,Y,Y,Resolved,68.0,225.0,5.0,40.0,270.0,20.0,N,N,N,4.0,59.4
CC07177,2023-05-19 15:57:15,2023-05-19,15,Friday,20,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC07178,2023-03-10 14:32:19,2023-03-10,14,Friday,10,2023-03,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Technical,Y,Y,Resolved,13.0,253.0,34.0,39.0,326.0,60.0,Y,N,N,3.0,86.7
CC07179,2023-03-02 14:51:32,2023-03-02,14,Thursday,9,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Technical,Y,N,Transferred,4.0,450.0,57.0,22.0,529.0,60.0,Y,N,N,4.0,76.9
CC07180,2023-04-24 11:32:43,2023-04-24,11,Monday,17,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Social,General,Y,N,Transferred,94.0,229.0,7.0,47.0,283.0,60.0,N,N,N,3.0,57.8
CC07181,2023-05-12 08:39:48,2023-05-12,8,Friday,19,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Email,General,Y,N,Escalated,234.0,217.0,37.0,50.0,304.0,20.0,N,N,N,3.0,80.0
CC07182,2023-01-25 19:34:14,2023-01-25,19,Wednesday,4,2023-01,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Technical,Y,N,Callback Scheduled,49.0,241.0,34.0,39.0,314.0,60.0,Y,N,Y,2.0,76.8
CC07183,2023-01-10 15:11:29,2023-01-10,15,Tuesday,2,2023-01,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Complaints,Y,N,Voicemail Left,45.0,571.0,9.0,17.0,597.0,60.0,Y,N,Y,3.0,59.6
CC07184,2023-05-15 13:58:58,2023-05-15,13,Monday,20,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,Y,Y,Resolved,184.0,373.0,10.0,39.0,422.0,60.0,N,N,N,3.0,84.1
CC07185,2023-01-31 17:21:21,2023-01-31,17,Tuesday,5,2023-01,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,Y,N,Callback Scheduled,13.0,310.0,1.0,47.0,358.0,60.0,Y,Y,Y,3.0,57.0
CC07186,2023-05-12 10:39:27,2023-05-12,10,Friday,19,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Sales,Y,Y,Resolved,18.0,317.0,15.0,45.0,377.0,60.0,Y,N,N,4.0,92.7
CC07187,2023-02-03 15:12:08,2023-02-03,15,Friday,5,2023-02,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Chat,Billing,Y,Y,Resolved,286.0,77.0,5.0,40.0,122.0,20.0,N,N,N,4.0,97.8
CC07188,2023-06-21 10:36:34,2023-06-21,10,Wednesday,25,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Billing,Y,Y,Resolved,3.0,231.0,61.0,55.0,347.0,60.0,Y,N,N,2.0,76.6
CC07189,2023-01-27 15:11:24,2023-01-27,15,Friday,4,2023-01,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,Y,Y,Resolved,87.0,182.0,28.0,9.0,219.0,60.0,N,N,N,2.0,65.0
CC07190,2023-04-05 10:02:19,2023-04-05,10,Wednesday,14,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Chat,General,Y,Y,Resolved,9.0,160.0,18.0,26.0,204.0,20.0,Y,N,N,3.0,89.4
CC07191,2023-02-09 17:06:18,2023-02-09,17,Thursday,6,2023-02,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,General,Y,N,Callback Scheduled,46.0,190.0,26.0,57.0,273.0,60.0,Y,N,N,4.0,67.2
CC07192,2023-03-23 08:13:03,2023-03-23,8,Thursday,12,2023-03,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Email,Technical,Y,Y,Resolved,75.0,216.0,33.0,55.0,304.0,20.0,N,N,N,5.0,70.0
CC07193,2023-01-06 08:07:07,2023-01-06,8,Friday,1,2023-01,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,Y,Y,Resolved,36.0,246.0,11.0,32.0,289.0,60.0,Y,N,N,2.0,75.4
CC07194,2023-04-20 14:05:18,2023-04-20,14,Thursday,16,2023-04,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Sales,Y,Y,Resolved,30.0,249.0,32.0,51.0,332.0,60.0,Y,N,N,2.0,77.8
CC07195,2023-01-11 22:23:21,2023-01-11,22,Wednesday,2,2023-01,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,Sales,Y,Y,Resolved,3.0,292.0,64.0,62.0,418.0,20.0,Y,N,N,3.0,74.7
CC07196,2023-06-21 15:01:42,2023-06-21,15,Wednesday,25,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Billing,Y,Y,Resolved,68.0,225.0,2.0,20.0,247.0,60.0,N,N,N,4.0,100.0
CC07197,2023-06-16 18:39:59,2023-06-16,18,Friday,24,2023-06,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Sales,Y,Y,Resolved,80.0,273.0,14.0,67.0,354.0,20.0,N,N,N,5.0,84.0
CC07198,2023-06-12 10:22:25,2023-06-12,10,Monday,24,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Chat,Technical,Y,N,Transferred,29.0,220.0,57.0,55.0,332.0,20.0,N,N,Y,3.0,75.7
CC07199,2023-03-17 13:00:54,2023-03-17,13,Friday,11,2023-03,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,Y,Y,Resolved,77.0,339.0,7.0,30.0,376.0,60.0,N,Y,N,3.0,55.9
CC07200,2023-05-17 19:10:44,2023-05-17,19,Wednesday,20,2023-05,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Technical,Y,Y,Resolved,37.0,378.0,18.0,20.0,416.0,60.0,Y,N,Y,4.0,71.1
CC07201,2023-05-29 12:02:28,2023-05-29,12,Monday,22,2023-05,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC07202,2023-06-28 17:03:42,2023-06-28,17,Wednesday,26,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Email,Technical,Y,N,Escalated,12.0,397.0,0.0,47.0,444.0,20.0,Y,N,Y,3.0,69.9
CC07203,2023-01-24 10:56:53,2023-01-24,10,Tuesday,4,2023-01,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,Technical,Y,Y,Resolved,7.0,285.0,40.0,58.0,383.0,20.0,Y,N,N,5.0,80.4
CC07204,2023-01-04 16:09:08,2023-01-04,16,Wednesday,1,2023-01,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Social,Technical,Y,Y,Resolved,10.0,348.0,21.0,61.0,430.0,60.0,Y,Y,N,5.0,62.8
CC07205,2023-03-22 17:41:45,2023-03-22,17,Wednesday,12,2023-03,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Email,Billing,Y,Y,Resolved,52.0,145.0,1.0,57.0,203.0,20.0,N,N,N,4.0,61.8
CC07206,2023-04-19 17:13:07,2023-04-19,17,Wednesday,16,2023-04,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Retention,Y,Y,Resolved,106.0,344.0,5.0,36.0,385.0,60.0,N,N,N,5.0,90.0
CC07207,2023-05-25 15:19:43,2023-05-25,15,Thursday,21,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Complaints,Y,Y,Resolved,8.0,404.0,11.0,62.0,477.0,60.0,Y,N,N,3.0,82.7
CC07208,2023-01-16 19:07:07,2023-01-16,19,Monday,3,2023-01,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,Sales,Y,Y,Resolved,34.0,169.0,13.0,7.0,189.0,20.0,N,N,N,4.0,77.6
CC07209,2023-04-28 09:50:07,2023-04-28,9,Friday,17,2023-04,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Technical,Y,N,Voicemail Left,3.0,243.0,49.0,29.0,321.0,60.0,Y,N,N,2.0,68.8
CC07210,2023-01-23 11:31:07,2023-01-23,11,Monday,4,2023-01,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Technical,Y,N,Voicemail Left,62.0,307.0,32.0,57.0,396.0,60.0,N,N,N,1.0,80.9
CC07211,2023-03-07 19:19:08,2023-03-07,19,Tuesday,10,2023-03,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Complaints,Y,N,Transferred,69.0,386.0,43.0,47.0,476.0,60.0,N,N,N,4.0,87.6
CC07212,2023-04-13 18:47:37,2023-04-13,18,Thursday,15,2023-04,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Email,Technical,Y,Y,Resolved,63.0,376.0,1.0,13.0,390.0,20.0,N,N,N,4.0,69.3
CC07213,2023-06-15 19:22:55,2023-06-15,19,Thursday,24,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,General,Y,Y,Resolved,106.0,284.0,24.0,69.0,377.0,60.0,N,N,N,3.0,79.0
CC07214,2023-06-14 13:04:56,2023-06-14,13,Wednesday,24,2023-06,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Social,General,Y,N,Callback Scheduled,15.0,172.0,28.0,37.0,237.0,60.0,Y,N,N,2.0,72.2
CC07215,2023-04-11 08:03:09,2023-04-11,8,Tuesday,15,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Chat,General,Y,N,Transferred,27.0,200.0,19.0,59.0,278.0,20.0,N,N,N,1.0,69.3
CC07216,2023-03-02 12:19:59,2023-03-02,12,Thursday,9,2023-03,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC07217,2023-05-19 14:03:18,2023-05-19,14,Friday,20,2023-05,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,General,Y,Y,Resolved,38.0,189.0,30.0,59.0,278.0,60.0,Y,N,N,3.0,86.8
CC07218,2023-06-14 13:07:34,2023-06-14,13,Wednesday,24,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,Y,Y,Resolved,75.0,454.0,57.0,36.0,547.0,60.0,N,N,N,4.0,75.6
CC07219,2023-06-26 21:28:41,2023-06-26,21,Monday,26,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,General,N,N,Abandoned,,,,,,,,N,Y,,
CC07220,2023-05-30 19:33:47,2023-05-30,19,Tuesday,22,2023-05,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,General,Y,N,Callback Scheduled,9.0,167.0,2.0,35.0,204.0,60.0,Y,N,N,2.0,76.1
CC07221,2023-03-29 13:40:33,2023-03-29,13,Wednesday,13,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Email,Complaints,Y,Y,Resolved,11.0,460.0,8.0,54.0,522.0,20.0,Y,Y,N,5.0,72.6
CC07222,2023-05-30 15:20:54,2023-05-30,15,Tuesday,22,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,General,N,N,Abandoned,,,,,,,,N,Y,,
CC07223,2023-04-10 17:21:42,2023-04-10,17,Monday,15,2023-04,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,Y,Y,Resolved,78.0,254.0,6.0,62.0,322.0,60.0,N,N,N,2.0,89.3
CC07224,2023-06-14 12:30:57,2023-06-14,12,Wednesday,24,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Billing,Y,N,Escalated,293.0,174.0,20.0,54.0,248.0,60.0,N,Y,N,3.0,65.5
CC07225,2023-05-02 11:01:01,2023-05-02,11,Tuesday,18,2023-05,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Billing,Y,Y,Resolved,7.0,331.0,83.0,35.0,449.0,60.0,Y,Y,Y,3.0,81.8
CC07226,2023-04-05 09:09:30,2023-04-05,9,Wednesday,14,2023-04,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Technical,Y,Y,Resolved,9.0,301.0,28.0,21.0,350.0,60.0,Y,N,N,5.0,60.3
CC07227,2023-03-07 13:24:28,2023-03-07,13,Tuesday,10,2023-03,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Chat,Technical,Y,N,Callback Scheduled,121.0,370.0,3.0,72.0,445.0,20.0,N,N,N,4.0,82.4
CC07228,2023-02-28 17:54:53,2023-02-28,17,Tuesday,9,2023-02,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,Technical,Y,N,Callback Scheduled,81.0,247.0,62.0,39.0,348.0,60.0,N,N,Y,3.0,75.7
CC07229,2023-04-26 14:59:41,2023-04-26,14,Wednesday,17,2023-04,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,Complaints,Y,N,Transferred,111.0,317.0,19.0,54.0,390.0,60.0,N,N,N,2.0,74.6
CC07230,2023-03-20 15:19:09,2023-03-20,15,Monday,12,2023-03,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Billing,Y,Y,Resolved,5.0,332.0,37.0,41.0,410.0,60.0,Y,N,N,3.0,91.8
CC07231,2023-03-08 10:03:17,2023-03-08,10,Wednesday,10,2023-03,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Technical,Y,Y,Resolved,115.0,244.0,2.0,35.0,281.0,60.0,N,N,N,4.0,66.9
CC07232,2023-05-25 08:29:10,2023-05-25,8,Thursday,21,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,Y,Y,Resolved,15.0,186.0,19.0,21.0,226.0,60.0,Y,N,N,3.0,64.2
CC07233,2023-02-08 12:32:29,2023-02-08,12,Wednesday,6,2023-02,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC07234,2023-03-24 19:10:23,2023-03-24,19,Friday,12,2023-03,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Sales,Y,N,Voicemail Left,77.0,325.0,48.0,31.0,404.0,60.0,N,N,N,1.0,77.5
CC07235,2023-05-03 14:46:53,2023-05-03,14,Wednesday,18,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Social,Billing,Y,Y,Resolved,80.0,331.0,75.0,16.0,422.0,60.0,N,N,N,5.0,98.5
CC07236,2023-05-15 08:27:46,2023-05-15,8,Monday,20,2023-05,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Technical,Y,Y,Resolved,40.0,311.0,17.0,26.0,354.0,60.0,Y,N,N,3.0,90.6
CC07237,2023-02-10 21:46:49,2023-02-10,21,Friday,6,2023-02,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Social,Complaints,Y,Y,Resolved,162.0,483.0,53.0,42.0,578.0,60.0,N,N,N,4.0,77.2
CC07238,2023-04-07 21:22:08,2023-04-07,21,Friday,14,2023-04,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Technical,Y,Y,Resolved,30.0,77.0,22.0,34.0,133.0,60.0,Y,N,N,4.0,89.3
CC07239,2023-01-26 09:57:47,2023-01-26,9,Thursday,4,2023-01,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,Y,Y,Resolved,18.0,152.0,18.0,45.0,215.0,60.0,Y,N,N,4.0,77.6
CC07240,2023-03-02 08:34:36,2023-03-02,8,Thursday,9,2023-03,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,Y,N,Escalated,60.0,396.0,3.0,34.0,433.0,60.0,Y,N,N,2.0,67.9
CC07241,2023-05-29 10:15:11,2023-05-29,10,Monday,22,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,Y,Y,Resolved,166.0,212.0,54.0,63.0,329.0,60.0,N,N,N,3.0,65.4
CC07242,2023-06-16 13:07:38,2023-06-16,13,Friday,24,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Sales,Y,Y,Resolved,13.0,215.0,80.0,50.0,345.0,60.0,Y,N,N,4.0,86.6
CC07243,2023-05-26 08:21:33,2023-05-26,8,Friday,21,2023-05,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Technical,Y,Y,Resolved,161.0,247.0,127.0,5.0,379.0,60.0,N,N,N,4.0,65.5
CC07244,2023-03-17 12:57:11,2023-03-17,12,Friday,11,2023-03,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC07245,2023-04-13 11:05:50,2023-04-13,11,Thursday,15,2023-04,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,Complaints,Y,Y,Resolved,70.0,488.0,5.0,40.0,533.0,20.0,N,N,N,4.0,66.6
CC07246,2023-03-01 17:35:29,2023-03-01,17,Wednesday,9,2023-03,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Complaints,Y,Y,Resolved,37.0,359.0,33.0,52.0,444.0,60.0,Y,N,N,3.0,79.7
CC07247,2023-05-01 11:46:25,2023-05-01,11,Monday,18,2023-05,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Technical,Y,Y,Resolved,94.0,535.0,15.0,35.0,585.0,60.0,N,Y,N,4.0,41.7
CC07248,2023-05-23 16:05:31,2023-05-23,16,Tuesday,21,2023-05,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,Retention,Y,Y,Resolved,11.0,605.0,31.0,55.0,691.0,20.0,Y,N,N,3.0,89.1
CC07249,2023-06-19 15:13:57,2023-06-19,15,Monday,25,2023-06,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Complaints,Y,N,Escalated,25.0,297.0,9.0,29.0,335.0,60.0,Y,N,Y,4.0,79.7
CC07250,2023-03-15 08:41:22,2023-03-15,8,Wednesday,11,2023-03,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Complaints,N,N,Abandoned,,,,,,,,N,Y,,
CC07251,2023-03-16 11:23:59,2023-03-16,11,Thursday,11,2023-03,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Social,Billing,Y,N,Callback Scheduled,106.0,208.0,6.0,33.0,247.0,60.0,N,N,N,3.0,70.9
CC07252,2023-04-07 16:50:33,2023-04-07,16,Friday,14,2023-04,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Email,Technical,Y,N,Escalated,75.0,297.0,33.0,37.0,367.0,20.0,N,N,N,3.0,71.5
CC07253,2023-04-11 14:35:16,2023-04-11,14,Tuesday,15,2023-04,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Technical,Y,N,Escalated,41.0,338.0,20.0,44.0,402.0,60.0,Y,N,N,3.0,66.8
CC07254,2023-03-02 14:06:25,2023-03-02,14,Thursday,9,2023-03,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,Technical,Y,Y,Resolved,51.0,243.0,34.0,52.0,329.0,20.0,N,N,N,3.0,71.4
CC07255,2023-02-16 15:37:15,2023-02-16,15,Thursday,7,2023-02,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC07256,2023-02-16 16:56:56,2023-02-16,16,Thursday,7,2023-02,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Technical,Y,Y,Resolved,243.0,266.0,5.0,45.0,316.0,60.0,N,N,N,3.0,72.2
CC07257,2023-01-12 12:30:42,2023-01-12,12,Thursday,2,2023-01,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Billing,Y,Y,Resolved,149.0,225.0,21.0,34.0,280.0,60.0,N,N,N,4.0,99.6
CC07258,2023-06-02 13:16:18,2023-06-02,13,Friday,22,2023-06,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,General,Y,Y,Resolved,18.0,204.0,13.0,26.0,243.0,60.0,Y,N,N,3.0,67.1
CC07259,2023-04-05 11:31:29,2023-04-05,11,Wednesday,14,2023-04,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Email,Billing,Y,Y,Resolved,35.0,165.0,16.0,52.0,233.0,20.0,N,N,N,3.0,60.9
CC07260,2023-06-14 08:21:00,2023-06-14,8,Wednesday,24,2023-06,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Technical,Y,N,Transferred,101.0,464.0,23.0,53.0,540.0,60.0,N,N,N,3.0,73.9
CC07261,2023-06-12 10:48:17,2023-06-12,10,Monday,24,2023-06,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Technical,Y,Y,Resolved,3.0,378.0,25.0,59.0,462.0,60.0,Y,N,N,3.0,77.3
CC07262,2023-05-23 12:18:34,2023-05-23,12,Tuesday,21,2023-05,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Complaints,Y,Y,Resolved,36.0,301.0,10.0,53.0,364.0,20.0,N,N,N,2.0,67.3
CC07263,2023-01-31 12:58:25,2023-01-31,12,Tuesday,5,2023-01,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC07264,2023-03-08 18:31:38,2023-03-08,18,Wednesday,10,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Billing,Y,Y,Resolved,12.0,179.0,28.0,41.0,248.0,60.0,Y,N,N,2.0,63.9
CC07265,2023-05-02 13:11:22,2023-05-02,13,Tuesday,18,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,Billing,Y,N,Callback Scheduled,7.0,212.0,13.0,71.0,296.0,20.0,Y,N,N,2.0,63.3
CC07266,2023-01-27 18:38:18,2023-01-27,18,Friday,4,2023-01,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Email,General,Y,Y,Resolved,80.0,169.0,15.0,64.0,248.0,20.0,N,N,N,5.0,77.7
CC07267,2023-02-21 13:15:34,2023-02-21,13,Tuesday,8,2023-02,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Sales,Y,N,Escalated,139.0,195.0,71.0,22.0,288.0,60.0,N,Y,N,2.0,73.3
CC07268,2023-05-19 13:31:25,2023-05-19,13,Friday,20,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,Y,N,Escalated,17.0,257.0,9.0,25.0,291.0,60.0,Y,N,N,4.0,81.5
